transaction_id,customer_id,agent_id,merchant_id,transaction_type,amount,status,transaction_date,failure_reason,channel
TXN0004746,CUST00207,AGENT0061,MERCH0022,Transfer,90159.87,Success,2024-09-14 17:45:45,,Mobile App
TXN0004747,CUST00788,AGENT0041,MERCH0042,Wallet Top-up,55573.92,Failed,2025-07-04 07:58:32,,Mobile App
TXN0004748,CUST00732,AGENT0148,MERCH0079,Transfer,299533.22,Success,2025-01-17 06:11:56,,USSD
TXN0004749,CUST00420,AGENT0077,MERCH0067,Bill Payment,42576.09,Success,2025-07-25 07:21:06,Network Error,Mobile App
TXN0004750,CUST00753,AGENT0045,MERCH0008,Transfer,291976.88,Success,2024-09-28 07:39:06,Network Error,Web
TXN0004751,CUST00435,AGENT0132,MERCH0053,Transfer,147356.86,Success,2024-12-30 04:11:04,,Mobile App
TXN0004752,CUST00583,AGENT0088,MERCH0078,Bill Payment,78631.55,Success,2025-07-14 22:19:25,,POS
TXN0004753,CUST00085,AGENT0069,MERCH0087,Transfer,149944.9,Success,2025-03-17 22:55:34,,Mobile App
TXN0004754,CUST00402,AGENT0029,MERCH0070,Wallet Top-up,258914.99,Success,2025-07-17 15:16:38,,POS
TXN0004755,CUST00576,AGENT0079,MERCH0016,Transfer,276856.59,Success,2025-04-26 21:17:00,,POS
TXN0004756,CUST00702,AGENT0084,MERCH0046,Airtime Purchase,165738.34,Success,2025-06-06 08:50:42,,POS
TXN0004757,CUST00215,AGENT0078,MERCH0082,Transfer,261862.72,Success,2024-09-16 16:00:30,,Mobile App
TXN0004758,CUST00187,AGENT0068,MERCH0041,Bill Payment,191489.39,Success,2024-11-28 04:34:06,Invalid PIN,POS
TXN0004759,CUST00614,AGENT0065,MERCH0041,Airtime Purchase,93875.84,Success,2024-11-11 20:27:33,,Web
TXN0004760,CUST00475,AGENT0060,MERCH0068,QR Payment,275581.04,Success,2025-05-11 16:13:23,,Mobile App
TXN0004761,CUST00495,AGENT0095,MERCH0055,Airtime Purchase,170921.1,Success,2025-04-03 17:05:08,,Mobile App
TXN0004762,CUST00798,AGENT0021,MERCH0022,Transfer,1773.34,Success,2024-08-28 10:42:19,,Mobile App
TXN0004763,CUST00655,AGENT0017,MERCH0062,Transfer,70858.87,Success,2025-07-31 02:53:53,,Mobile App
TXN0004764,CUST00002,AGENT0075,MERCH0092,Wallet Top-up,46966.94,Success,2025-04-16 10:52:27,,Mobile App
TXN0004765,CUST00643,AGENT0108,MERCH0001,Transfer,128823.53,Success,2025-03-15 05:58:40,,USSD
TXN0004766,CUST00778,AGENT0055,MERCH0014,Wallet Top-up,176071.55,Failed,2024-12-01 15:03:06,,USSD
TXN0004767,CUST00443,AGENT0121,MERCH0007,Bill Payment,25728.89,Success,2025-02-13 10:10:29,,Web
TXN0004768,CUST00660,AGENT0017,MERCH0026,Transfer,276442.85,Success,2024-08-17 19:01:51,,Web
TXN0004769,CUST00528,AGENT0146,MERCH0086,Airtime Purchase,288240.96,Success,2025-01-22 07:27:23,,USSD
TXN0004770,CUST00004,AGENT0008,MERCH0011,POS Withdrawal,47774.71,Success,2025-04-10 08:39:10,,Mobile App
TXN0004771,CUST00280,AGENT0062,MERCH0070,Airtime Purchase,72336.47,Success,2024-10-04 08:27:17,,Mobile App
TXN0004772,CUST00056,AGENT0148,MERCH0036,Airtime Purchase,137403.34,Success,2024-11-21 04:20:50,,POS
TXN0004773,CUST00728,AGENT0090,MERCH0078,Transfer,126836.74,Success,2025-02-01 05:50:56,,Mobile App
TXN0004774,CUST00049,AGENT0127,MERCH0043,Transfer,235912.84,Success,2025-03-27 05:55:12,Invalid PIN,Mobile App
TXN0004775,CUST00518,AGENT0002,MERCH0038,Wallet Top-up,288208.36,Success,2024-12-20 06:36:09,,USSD
TXN0004776,CUST00009,AGENT0076,MERCH0087,Bill Payment,223414.14,Success,2024-10-06 10:20:17,,Mobile App
TXN0004777,CUST00770,AGENT0146,MERCH0094,Transfer,52514.79,Success,2025-03-22 17:54:43,,USSD
TXN0004778,CUST00746,AGENT0106,MERCH0013,Transfer,240746.59,Success,2024-09-02 22:20:30,,Mobile App
TXN0004779,CUST00723,AGENT0057,MERCH0030,Transfer,254352.21,Success,2024-12-27 06:27:44,,Mobile App
TXN0004780,CUST00272,AGENT0046,MERCH0016,Transfer,216322.14,Success,2025-03-07 21:11:28,,POS
TXN0004781,CUST00761,AGENT0064,MERCH0040,Transfer,249970.1,Success,2025-03-24 21:03:24,,Mobile App
TXN0004782,CUST00304,AGENT0131,MERCH0043,Transfer,129530.23,Success,2024-10-12 20:07:55,,Mobile App
TXN0004783,CUST00387,AGENT0113,MERCH0019,Wallet Top-up,48654.14,Success,2025-05-06 18:55:34,,USSD
TXN0004784,CUST00405,AGENT0047,MERCH0074,Transfer,277902.61,Success,2024-11-22 22:11:06,,Mobile App
TXN0004785,CUST00300,AGENT0101,MERCH0095,Airtime Purchase,153110.59,Success,2025-07-06 07:16:38,,POS
TXN0004786,CUST00613,AGENT0007,MERCH0009,Transfer,102255.52,Success,2025-01-24 02:17:48,,Mobile App
TXN0004787,CUST00096,AGENT0014,MERCH0006,Transfer,56528.06,Success,2024-12-16 07:38:30,,Mobile App
TXN0004788,CUST00766,AGENT0017,MERCH0081,Transfer,101471.91,Success,2024-12-06 02:31:47,,USSD
TXN0004789,CUST00203,AGENT0113,MERCH0084,Airtime Purchase,283421.25,Success,2025-01-28 11:45:00,,Mobile App
TXN0004790,CUST00497,AGENT0024,MERCH0088,Transfer,120061.29,Success,2024-10-17 02:15:44,,USSD
TXN0004791,CUST00075,AGENT0008,MERCH0092,Wallet Top-up,200565.0,Failed,2024-12-10 01:02:49,Insufficient Funds,POS
TXN0004792,CUST00502,AGENT0144,MERCH0020,Wallet Top-up,135806.32,Success,2024-12-27 14:07:06,,USSD
TXN0004793,CUST00492,AGENT0139,MERCH0036,Airtime Purchase,269329.26,Success,2024-10-12 00:53:55,Network Error,Mobile App
TXN0004794,CUST00746,AGENT0028,MERCH0051,Transfer,256910.15,Success,2024-11-12 02:37:38,,Mobile App
TXN0004795,CUST00760,AGENT0116,MERCH0053,Transfer,90556.97,Success,2025-01-12 11:39:50,,Mobile App
TXN0004796,CUST00196,AGENT0007,MERCH0009,Transfer,144611.12,Success,2024-10-16 18:36:53,Insufficient Funds,Mobile App
TXN0004797,CUST00693,AGENT0049,MERCH0088,Wallet Top-up,154705.55,Success,2025-03-04 05:50:19,Invalid PIN,Mobile App
TXN0004798,CUST00717,AGENT0142,MERCH0025,Bill Payment,292014.67,Success,2025-05-30 23:24:14,,Mobile App
TXN0004799,CUST00651,AGENT0112,MERCH0077,Airtime Purchase,289148.24,Success,2025-05-02 14:21:02,,Mobile App
TXN0004800,CUST00162,AGENT0111,MERCH0033,QR Payment,77027.05,Success,2024-09-09 20:53:07,,Mobile App
TXN0004801,CUST00001,AGENT0105,MERCH0088,Transfer,119907.74,Success,2024-11-11 17:32:49,,Mobile App
TXN0004802,CUST00675,AGENT0085,MERCH0072,Wallet Top-up,15259.78,Success,2024-09-09 07:51:43,,USSD
TXN0004803,CUST00006,AGENT0115,MERCH0059,Transfer,192942.87,Success,2024-10-19 05:30:55,,USSD
TXN0004804,CUST00786,AGENT0054,MERCH0061,Transfer,85073.91,Success,2024-10-29 22:54:07,,USSD
TXN0004805,CUST00585,AGENT0087,MERCH0058,Transfer,175651.32,Success,2024-10-22 17:21:19,,POS
TXN0004806,CUST00791,AGENT0102,MERCH0041,Wallet Top-up,247006.52,Success,2024-09-16 11:17:35,,Mobile App
TXN0004807,CUST00537,AGENT0124,MERCH0032,Transfer,14757.4,Success,2025-01-28 12:53:12,,Mobile App
TXN0004808,CUST00380,AGENT0130,MERCH0042,QR Payment,110198.71,Success,2025-01-06 20:13:08,,POS
TXN0004809,CUST00358,AGENT0013,MERCH0073,Airtime Purchase,58888.01,Success,2025-07-19 09:23:13,,Mobile App
TXN0004810,CUST00426,AGENT0079,MERCH0068,Wallet Top-up,119861.71,Success,2025-04-26 05:42:40,,USSD
TXN0004811,CUST00767,AGENT0070,MERCH0059,Wallet Top-up,135398.66,Success,2025-06-07 03:56:50,,Mobile App
TXN0004812,CUST00374,AGENT0124,MERCH0044,Transfer,276721.06,Success,2025-01-20 17:31:03,,POS
TXN0004813,CUST00243,AGENT0027,MERCH0006,QR Payment,88154.26,Success,2025-01-05 15:11:39,,Web
TXN0004814,CUST00214,AGENT0081,MERCH0092,Transfer,42239.2,Failed,2025-03-17 22:02:34,,USSD
TXN0004815,CUST00380,AGENT0008,MERCH0046,Transfer,41547.86,Success,2025-08-11 10:27:59,,USSD
TXN0004816,CUST00529,AGENT0039,MERCH0077,POS Withdrawal,228515.24,Success,2025-02-16 22:10:46,,Mobile App
TXN0004817,CUST00758,AGENT0148,MERCH0011,Wallet Top-up,139630.72,Success,2024-12-30 13:52:37,,Mobile App
TXN0004818,CUST00265,AGENT0076,MERCH0083,Wallet Top-up,288603.91,Success,2025-02-19 07:44:07,,USSD
TXN0004819,CUST00690,AGENT0093,MERCH0062,Wallet Top-up,130145.41,Success,2025-06-03 16:02:06,,Mobile App
TXN0004820,CUST00497,AGENT0119,MERCH0039,Wallet Top-up,292434.52,Success,2025-07-27 14:23:19,,USSD
TXN0004821,CUST00294,AGENT0150,MERCH0031,Transfer,180118.97,Success,2025-04-08 02:07:31,,USSD
TXN0004822,CUST00118,AGENT0050,MERCH0063,Transfer,256927.57,Failed,2025-05-02 13:28:51,,Mobile App
TXN0004823,CUST00402,AGENT0139,MERCH0067,POS Withdrawal,193124.4,Success,2025-03-17 06:32:12,,Mobile App
TXN0004824,CUST00243,AGENT0064,MERCH0074,Airtime Purchase,106283.58,Success,2024-09-05 02:53:48,,POS
TXN0004825,CUST00522,AGENT0115,MERCH0080,Wallet Top-up,16304.37,Success,2025-05-26 05:37:44,,Mobile App
TXN0004826,CUST00719,AGENT0099,MERCH0029,Transfer,22731.33,Failed,2025-02-28 00:50:05,,Web
TXN0004827,CUST00113,AGENT0071,MERCH0042,QR Payment,72610.91,Success,2025-01-02 18:29:56,,Mobile App
TXN0004828,CUST00377,AGENT0060,MERCH0030,Wallet Top-up,142086.79,Success,2025-01-18 05:06:13,,POS
TXN0004829,CUST00101,AGENT0016,MERCH0075,Bill Payment,148048.91,Success,2025-07-19 09:22:11,,USSD
TXN0004830,CUST00594,AGENT0008,MERCH0018,Transfer,189759.22,Success,2024-11-03 06:13:26,,POS
TXN0004831,CUST00325,AGENT0039,MERCH0066,Transfer,73242.0,Success,2025-03-26 05:13:44,,POS
TXN0004832,CUST00548,AGENT0131,MERCH0060,Bill Payment,204036.61,Success,2025-06-09 12:15:09,,Mobile App
TXN0004833,CUST00374,AGENT0149,MERCH0097,Transfer,282930.95,Success,2025-04-05 02:46:14,,Mobile App
TXN0004834,CUST00517,AGENT0096,MERCH0013,Bill Payment,231159.97,Success,2024-12-25 15:12:15,,Mobile App
TXN0004835,CUST00677,AGENT0019,MERCH0029,Airtime Purchase,265410.48,Success,2025-01-07 11:26:30,,Mobile App
TXN0004836,CUST00648,AGENT0102,MERCH0078,Transfer,150464.73,Success,2025-03-02 09:57:48,,Mobile App
TXN0004837,CUST00788,AGENT0125,MERCH0071,Transfer,206652.14,Success,2025-03-23 12:45:52,,Mobile App
TXN0004838,CUST00674,AGENT0124,MERCH0068,Wallet Top-up,200541.52,Success,2025-07-04 01:03:03,,Mobile App
TXN0004839,CUST00435,AGENT0016,MERCH0083,Wallet Top-up,225959.04,Success,2024-11-06 08:14:52,,USSD
TXN0004840,CUST00218,AGENT0092,MERCH0091,Transfer,46251.38,Success,2025-08-09 15:33:22,,Mobile App
TXN0004841,CUST00360,AGENT0050,MERCH0097,Wallet Top-up,99769.2,Success,2025-02-20 14:19:45,,Mobile App
TXN0004842,CUST00431,AGENT0103,MERCH0050,POS Withdrawal,104027.59,Success,2024-12-06 16:24:18,,USSD
TXN0004843,CUST00554,AGENT0048,MERCH0004,Wallet Top-up,11654.17,Success,2024-10-23 03:29:29,,POS
TXN0004844,CUST00207,AGENT0058,MERCH0093,POS Withdrawal,116822.68,Success,2024-11-05 11:35:57,,USSD
TXN0004845,CUST00025,AGENT0052,MERCH0028,Bill Payment,11151.55,Success,2025-03-11 06:30:50,,USSD
TXN0004846,CUST00239,AGENT0120,MERCH0030,Wallet Top-up,102505.37,Success,2025-03-10 21:20:34,,Mobile App
TXN0004847,CUST00607,AGENT0021,MERCH0025,Transfer,37776.46,Success,2024-08-20 16:55:54,Network Error,Mobile App
TXN0004848,CUST00627,AGENT0011,MERCH0019,POS Withdrawal,10129.97,Success,2024-09-17 09:33:03,,Mobile App
TXN0004849,CUST00393,AGENT0100,MERCH0093,Wallet Top-up,201897.26,Success,2024-12-25 03:23:41,,Mobile App
TXN0004850,CUST00499,AGENT0114,MERCH0071,Wallet Top-up,25303.59,Success,2024-10-23 13:13:25,,USSD
TXN0004851,CUST00421,AGENT0150,MERCH0052,QR Payment,214007.7,Success,2024-10-02 10:37:34,,Mobile App
TXN0004852,CUST00163,AGENT0030,MERCH0079,Transfer,234388.14,Success,2025-05-08 16:26:05,,POS
TXN0004853,CUST00004,AGENT0018,MERCH0038,Wallet Top-up,290186.14,Failed,2025-02-21 13:14:10,,Mobile App
TXN0004854,CUST00730,AGENT0072,MERCH0016,Airtime Purchase,5888.63,Success,2024-09-13 15:19:13,,Mobile App
TXN0004855,CUST00651,AGENT0031,MERCH0019,Transfer,76848.84,Success,2025-08-08 05:53:48,,USSD
TXN0004856,CUST00039,AGENT0013,MERCH0018,Transfer,179178.42,Success,2024-12-29 17:30:32,,Mobile App
TXN0004857,CUST00389,AGENT0042,MERCH0083,QR Payment,14441.1,Success,2025-01-04 01:38:55,,USSD
TXN0004858,CUST00532,AGENT0045,MERCH0077,Wallet Top-up,141504.78,Success,2025-07-17 06:03:29,,POS
TXN0004859,CUST00118,AGENT0014,MERCH0063,QR Payment,277112.25,Success,2024-11-30 02:46:27,,Mobile App
TXN0004860,CUST00499,AGENT0069,MERCH0017,Airtime Purchase,299830.88,Success,2025-07-19 17:44:03,,POS
TXN0004861,CUST00407,AGENT0035,MERCH0072,Wallet Top-up,265104.95,Success,2024-10-30 03:46:58,,POS
TXN0004862,CUST00243,AGENT0140,MERCH0065,Transfer,256973.54,Success,2025-04-30 19:01:34,,POS
TXN0004863,CUST00707,AGENT0147,MERCH0013,Transfer,248988.5,Success,2025-03-30 03:49:13,,POS
TXN0004864,CUST00236,AGENT0017,MERCH0047,Wallet Top-up,283172.14,Success,2025-03-12 20:26:55,,Mobile App
TXN0004865,CUST00307,AGENT0039,MERCH0028,Transfer,132491.71,Success,2025-08-11 01:04:33,,Mobile App
TXN0004866,CUST00228,AGENT0063,MERCH0082,Transfer,247622.7,Success,2025-06-07 16:36:21,,Mobile App
TXN0004867,CUST00247,AGENT0082,MERCH0050,Transfer,153950.84,Success,2025-02-08 23:36:09,,Mobile App
TXN0004868,CUST00417,AGENT0085,MERCH0046,Transfer,184930.09,Success,2025-03-30 01:31:38,,USSD
TXN0004869,CUST00085,AGENT0131,MERCH0057,POS Withdrawal,19160.54,Success,2025-04-21 13:41:53,,Web
TXN0004870,CUST00503,AGENT0105,MERCH0040,Wallet Top-up,29120.5,Success,2025-07-13 04:54:47,,Mobile App
TXN0004871,CUST00660,AGENT0095,MERCH0012,Transfer,74074.71,Success,2025-02-11 13:05:05,Invalid PIN,Mobile App
TXN0004872,CUST00314,AGENT0102,MERCH0058,Airtime Purchase,236881.48,Success,2024-11-14 18:45:24,,USSD
TXN0004873,CUST00594,AGENT0020,MERCH0061,Bill Payment,67574.12,Failed,2024-12-18 07:22:53,,Mobile App
TXN0004874,CUST00060,AGENT0132,MERCH0095,Wallet Top-up,226260.66,Success,2025-06-09 02:04:45,,Mobile App
TXN0004875,CUST00344,AGENT0084,MERCH0088,Transfer,164736.27,Failed,2025-01-17 12:24:55,,USSD
TXN0004876,CUST00161,AGENT0092,MERCH0060,Transfer,279029.78,Success,2024-09-02 22:33:55,,Mobile App
TXN0004877,CUST00262,AGENT0118,MERCH0016,Transfer,148082.93,Success,2024-12-04 18:19:32,,Mobile App
TXN0004878,CUST00176,AGENT0118,MERCH0067,Transfer,121149.14,Success,2025-05-12 18:45:37,Network Error,USSD
TXN0004879,CUST00439,AGENT0113,MERCH0017,Wallet Top-up,15043.14,Success,2025-08-11 07:31:12,,Mobile App
TXN0004880,CUST00091,AGENT0074,MERCH0054,Wallet Top-up,175230.27,Success,2025-05-17 16:29:28,,POS
TXN0004881,CUST00079,AGENT0137,MERCH0095,Wallet Top-up,44012.99,Success,2025-07-29 12:00:15,,USSD
TXN0004882,CUST00035,AGENT0092,MERCH0092,Wallet Top-up,214227.4,Success,2025-07-18 18:11:18,,Mobile App
TXN0004883,CUST00544,AGENT0090,MERCH0066,Transfer,186452.47,Success,2024-11-14 08:58:35,,Mobile App
TXN0004884,CUST00733,AGENT0052,MERCH0024,Wallet Top-up,251940.59,Success,2025-03-28 02:28:22,,Mobile App
TXN0004885,CUST00742,AGENT0147,MERCH0100,Wallet Top-up,41606.87,Success,2025-07-21 08:15:57,,POS
TXN0004886,CUST00252,AGENT0102,MERCH0031,QR Payment,206267.62,Success,2025-02-10 17:14:48,,Mobile App
TXN0004887,CUST00259,AGENT0072,MERCH0044,Bill Payment,188494.0,Success,2025-03-27 02:47:19,,Mobile App
TXN0004888,CUST00272,AGENT0014,MERCH0004,Transfer,251155.49,Success,2024-12-05 20:43:55,,Mobile App
TXN0004889,CUST00548,AGENT0113,MERCH0093,Wallet Top-up,109647.57,Success,2024-11-15 19:20:08,,Mobile App
TXN0004890,CUST00231,AGENT0058,MERCH0032,Transfer,233388.89,Success,2024-11-08 10:02:27,,Web
TXN0004891,CUST00121,AGENT0132,MERCH0017,Transfer,262385.42,Success,2025-07-29 18:38:19,,Mobile App
TXN0004892,CUST00499,AGENT0049,MERCH0012,Wallet Top-up,73590.16,Success,2025-02-04 17:50:28,,Web
TXN0004893,CUST00671,AGENT0022,MERCH0083,Bill Payment,7505.05,Success,2024-12-02 08:01:50,,USSD
TXN0004894,CUST00636,AGENT0116,MERCH0002,Transfer,123999.09,Success,2024-10-20 06:31:16,,POS
TXN0004895,CUST00484,AGENT0094,MERCH0015,QR Payment,173445.63,Success,2025-05-06 00:10:13,,Mobile App
TXN0004896,CUST00162,AGENT0110,MERCH0058,Transfer,84778.76,Failed,2025-03-11 13:36:43,,Mobile App
TXN0004897,CUST00347,AGENT0075,MERCH0021,Airtime Purchase,41258.67,Success,2025-06-19 18:09:01,,Mobile App
TXN0004898,CUST00261,AGENT0007,MERCH0052,Wallet Top-up,55395.54,Success,2025-04-04 02:28:38,,USSD
TXN0004899,CUST00227,AGENT0054,MERCH0035,POS Withdrawal,205181.39,Success,2024-11-23 00:14:58,,Mobile App
TXN0004900,CUST00787,AGENT0076,MERCH0064,Transfer,60349.79,Success,2025-05-21 21:47:22,,Mobile App
TXN0004901,CUST00654,AGENT0092,MERCH0071,QR Payment,235344.57,Success,2024-09-02 20:33:59,,POS
TXN0004902,CUST00368,AGENT0035,MERCH0066,Airtime Purchase,130240.07,Success,2024-11-10 19:35:06,,Mobile App
TXN0004903,CUST00034,AGENT0025,MERCH0025,Wallet Top-up,285574.13,Success,2024-10-09 05:14:21,,Mobile App
TXN0004904,CUST00334,AGENT0004,MERCH0028,QR Payment,125443.57,Success,2024-09-04 09:44:34,,Mobile App
TXN0004905,CUST00654,AGENT0143,MERCH0026,Wallet Top-up,191997.46,Success,2025-06-24 03:53:07,,POS
TXN0004906,CUST00469,AGENT0079,MERCH0022,Wallet Top-up,3495.76,Success,2024-08-15 14:26:33,Account Frozen,Mobile App
TXN0004907,CUST00068,AGENT0039,MERCH0028,Transfer,74882.5,Success,2025-07-08 21:28:54,,Mobile App
TXN0004908,CUST00211,AGENT0099,MERCH0029,QR Payment,206563.6,Success,2025-07-20 10:34:56,,Mobile App
TXN0004909,CUST00676,AGENT0130,MERCH0086,Transfer,267131.44,Success,2024-10-13 20:20:13,,Mobile App
TXN0004910,CUST00370,AGENT0026,MERCH0006,Wallet Top-up,269036.33,Success,2025-03-23 19:09:46,,Mobile App
TXN0004911,CUST00338,AGENT0042,MERCH0020,Wallet Top-up,75073.35,Success,2025-07-06 19:01:39,,Mobile App
TXN0004912,CUST00215,AGENT0013,MERCH0045,Airtime Purchase,179822.32,Success,2024-12-01 01:06:37,,POS
TXN0004913,CUST00767,AGENT0026,MERCH0017,Bill Payment,15425.64,Failed,2024-12-07 00:40:27,,POS
TXN0004914,CUST00595,AGENT0142,MERCH0054,Transfer,192863.71,Success,2024-08-28 10:11:38,,Mobile App
TXN0004915,CUST00028,AGENT0005,MERCH0028,Wallet Top-up,20089.32,Success,2024-12-19 20:25:07,,USSD
TXN0004916,CUST00705,AGENT0032,MERCH0084,Wallet Top-up,100097.69,Success,2025-03-04 16:08:00,,USSD
TXN0004917,CUST00787,AGENT0072,MERCH0084,Bill Payment,285932.92,Success,2025-01-03 06:43:37,,Mobile App
TXN0004918,CUST00606,AGENT0119,MERCH0058,POS Withdrawal,90711.99,Success,2025-04-28 05:52:57,,Mobile App
TXN0004919,CUST00437,AGENT0019,MERCH0032,Wallet Top-up,269478.92,Success,2025-07-06 16:45:21,,Mobile App
TXN0004920,CUST00485,AGENT0009,MERCH0029,QR Payment,290130.43,Success,2025-02-20 11:07:19,,Mobile App
TXN0004921,CUST00757,AGENT0086,MERCH0014,QR Payment,282281.8,Success,2025-05-04 20:16:45,Insufficient Funds,USSD
TXN0004922,CUST00192,AGENT0128,MERCH0041,QR Payment,47662.64,Success,2025-06-24 00:33:21,,POS
TXN0004923,CUST00583,AGENT0107,MERCH0079,Transfer,173611.15,Success,2025-02-16 17:08:55,,Mobile App
TXN0004924,CUST00775,AGENT0070,MERCH0025,Transfer,110762.13,Success,2024-10-04 10:58:33,,USSD
TXN0004925,CUST00645,AGENT0006,MERCH0058,Wallet Top-up,13135.29,Success,2025-02-27 08:57:26,,USSD
TXN0004926,CUST00711,AGENT0087,MERCH0048,Wallet Top-up,162580.57,Success,2025-06-05 06:05:54,,USSD
TXN0004927,CUST00565,AGENT0003,MERCH0001,Wallet Top-up,235203.48,Success,2024-09-19 17:19:09,,USSD
TXN0004928,CUST00438,AGENT0025,MERCH0058,Transfer,270802.79,Success,2024-11-26 20:03:58,,USSD
TXN0004929,CUST00737,AGENT0042,MERCH0057,Transfer,161332.75,Success,2025-08-02 06:35:13,,Mobile App
TXN0004930,CUST00045,AGENT0125,MERCH0023,Transfer,208047.91,Success,2024-12-17 14:33:14,,Mobile App
TXN0004931,CUST00290,AGENT0004,MERCH0051,Bill Payment,47886.16,Success,2024-08-14 05:33:57,,Mobile App
TXN0004932,CUST00312,AGENT0088,MERCH0066,Wallet Top-up,47259.78,Success,2025-06-04 19:27:05,,USSD
TXN0004933,CUST00533,AGENT0129,MERCH0081,Airtime Purchase,231463.05,Success,2024-11-27 16:16:49,,USSD
TXN0004934,CUST00456,AGENT0125,MERCH0018,Wallet Top-up,68788.68,Success,2025-06-02 12:34:32,,Mobile App
TXN0004935,CUST00279,AGENT0134,MERCH0036,QR Payment,182541.84,Success,2024-10-17 15:04:04,,Mobile App
TXN0004936,CUST00354,AGENT0019,MERCH0007,Bill Payment,213749.52,Success,2024-08-26 15:03:59,,Mobile App
TXN0004937,CUST00599,AGENT0131,MERCH0001,Bill Payment,167841.65,Success,2025-06-27 15:11:08,,Mobile App
TXN0004938,CUST00266,AGENT0032,MERCH0003,Wallet Top-up,298583.56,Success,2024-09-10 01:43:20,,Mobile App
TXN0004939,CUST00678,AGENT0045,MERCH0007,Transfer,202246.04,Success,2024-09-03 20:14:13,,Mobile App
TXN0004940,CUST00101,AGENT0095,MERCH0004,Transfer,245343.15,Success,2025-03-30 17:07:17,,Mobile App
TXN0004941,CUST00741,AGENT0029,MERCH0058,Airtime Purchase,30215.69,Success,2025-02-02 21:50:07,,Mobile App
TXN0004942,CUST00694,AGENT0069,MERCH0091,Wallet Top-up,159222.71,Success,2024-08-15 19:38:26,,POS
TXN0004943,CUST00258,AGENT0130,MERCH0070,Airtime Purchase,278051.16,Success,2024-10-29 22:30:07,,Mobile App
TXN0004944,CUST00447,AGENT0031,MERCH0038,Airtime Purchase,211553.27,Success,2024-11-26 20:30:50,,Mobile App
TXN0004945,CUST00067,AGENT0017,MERCH0087,Bill Payment,130091.47,Success,2024-11-05 07:51:04,,Mobile App
TXN0004946,CUST00044,AGENT0048,MERCH0086,Bill Payment,141473.63,Success,2024-11-21 22:44:28,,POS
TXN0004947,CUST00024,AGENT0063,MERCH0083,Wallet Top-up,113202.09,Success,2024-10-18 08:17:55,,Mobile App
TXN0004948,CUST00179,AGENT0137,MERCH0014,Transfer,18562.24,Success,2025-08-01 14:26:08,,Mobile App
TXN0004949,CUST00300,AGENT0134,MERCH0044,Bill Payment,113829.56,Success,2025-03-28 23:27:58,,USSD
TXN0004950,CUST00270,AGENT0120,MERCH0095,Wallet Top-up,246925.91,Success,2025-07-02 14:04:44,,Mobile App
TXN0004951,CUST00117,AGENT0101,MERCH0057,Transfer,116284.8,Success,2025-02-15 03:45:40,Account Frozen,Mobile App
TXN0004952,CUST00155,AGENT0067,MERCH0014,Transfer,251431.59,Success,2025-06-14 20:18:49,,POS
TXN0004953,CUST00391,AGENT0131,MERCH0066,Transfer,58764.28,Success,2025-04-08 14:49:15,,POS
TXN0004954,CUST00380,AGENT0088,MERCH0092,Transfer,13406.38,Success,2024-11-21 08:06:52,Insufficient Funds,Mobile App
TXN0004955,CUST00070,AGENT0005,MERCH0073,QR Payment,128081.17,Success,2025-03-12 12:20:49,,USSD
TXN0004956,CUST00731,AGENT0142,MERCH0005,QR Payment,124724.98,Success,2025-06-04 21:00:37,,Mobile App
TXN0004957,CUST00726,AGENT0063,MERCH0067,Wallet Top-up,236111.54,Success,2024-10-23 23:37:49,,Mobile App
TXN0004958,CUST00054,AGENT0028,MERCH0068,POS Withdrawal,259405.38,Success,2024-09-28 20:33:03,,Mobile App
TXN0004959,CUST00797,AGENT0120,MERCH0006,Transfer,13955.2,Success,2025-04-20 07:57:43,,POS
TXN0004960,CUST00307,AGENT0136,MERCH0083,Wallet Top-up,200174.08,Success,2025-05-29 22:25:11,,USSD
TXN0004961,CUST00337,AGENT0116,MERCH0030,Transfer,2083.68,Success,2024-12-07 02:14:36,,Mobile App
TXN0004962,CUST00399,AGENT0101,MERCH0032,Transfer,201474.27,Success,2024-11-14 16:24:23,,USSD
TXN0004963,CUST00272,AGENT0117,MERCH0005,POS Withdrawal,214033.54,Success,2025-04-02 00:13:42,,Mobile App
TXN0004964,CUST00146,AGENT0097,MERCH0027,Bill Payment,141234.48,Success,2024-10-26 17:39:55,,Mobile App
TXN0004965,CUST00164,AGENT0146,MERCH0056,Airtime Purchase,29759.12,Success,2024-10-14 02:38:48,,Mobile App
